,date,average block size,difficulty,estimated transaction volumes in usd,estimated transaction volumes,hash rate,market capitalization,miners revenues,number of orphaned blocks,number of transactions per blocks,number of unique addresses,total bitcoins,trade volumes,transaction fees,price
151,2017-06-07 00:00:00,0.9921228606060608,678760110082.0,883089172.7821318,331375.38349026,5567322.4341921965,43647073231.348434,7060707.825193752,7060707.825193752,2058.909090909091,657364.0,16378375.0,16378375.0,668.13204735,2664.9208625
152,2017-06-08 00:00:00,0.969814206060606,678760110082.0,810352769.0045183,290137.13023306,5567322.4341921965,45750548628.39453,6905690.49109375,6905690.49109375,1862.8909090909087,609712.0,16380437.5,16380437.5,490.9904414,2792.9991875
153,2017-06-09 00:00:00,0.973540092715232,678760110082.0,678997662.0436015,240141.37976078,5094943.560988008,46320881411.2725,6408509.0314500015,6408509.0314500015,1868.7682119205301,571964.0,16382325.0,16382325.0,455.56014992,2827.4913
154,2017-06-10 00:00:00,0.9664552411347516,678760110082.0,671075205.2450426,235847.89724848,4757530.080127876,46618837861.553566,5916952.856428573,5916952.856428573,1808.4609929078013,516474.0,16384087.5,16384087.5,390.90403310000005,2845.372857142857
155,2017-06-11 00:00:00,0.9454748356164384,678760110082.0,657286287.9180187,221919.00747566,4926236.820557944,48532280870.3339,6255384.1416,6255384.1416,1526.6575342465753,467561.0,16385912.5,16385912.5,356.12024978,2961.8296125
156,2017-06-12 00:00:00,0.9675946734693875,678760110082.0,839906528.5138986,316030.55631783,4959978.168643956,43553314505.484375,5779114.42340625,5779114.42340625,1830.5986394557824,538624.0,16387750.0,16387750.0,409.8643713,2657.6750625
157,2017-06-13 00:00:00,0.9771479361702128,678760110082.0,848899018.3329593,308894.41280565,4757530.080127876,45041413814.62786,5967683.913628573,5967683.913628573,2069.333333333333,611325.0,16389512.5,16389512.5,479.43977642,2748.185085714286
158,2017-06-14 00:00:00,0.9693562928571428,678760110082.0,753304915.3769174,307843.1224549,4723788.732041863,40110100599.347664,5217092.61125,5217092.61125,2054.6,565868.0,16391262.5,16391262.5,454.74199601,2447.0415625
159,2017-06-15 00:00:00,0.994383816993464,678760110082.0,731207789.2274827,299371.01404504,5162426.257160036,40040006172.29376,5540766.447125,5540766.447125,1915.954248366013,577610.0,16393175.0,16393175.0,435.40345777,2442.48025
160,2017-06-16 00:00:00,0.9830880472972972,678760110082.0,624436119.9698714,253325.07100154,4993719.5167299695,40413077779.20965,5304593.5203428585,5304593.5203428585,1823.8986486486488,536165.0,16395025.0,16395025.0,375.35139576,2464.9598142857144
161,2017-06-17 00:00:00,0.9857053172413792,679668719408.6483,536083586.0798502,201087.12132022,5129905.644295609,43712771805.8625,5461151.4595,5461151.4595,1631.4068965517242,477378.0,16396837.5,16396837.5,311.39831919,2665.927
162,2017-06-18 00:00:00,0.9366373586206898,711697198173.0,522791407.9265004,208500.29865902,5129905.644295609,41117798759.675896,5066179.983957529,5066179.983957529,1443.855172413793,433246.0,16398650.0,16398650.0,277.99559460000006,2507.389252144286
163,2017-06-19 00:00:00,0.9863162715231788,711697198173.0,610147802.9679633,233129.0732389,5342177.601990599,42923655055.5161,5761788.39289375,5761788.39289375,1786.5827814569534,532642.0,16400537.5,16400537.5,387.16284645,2617.2102625
164,2017-06-20 00:00:00,0.9656752246376812,711697198173.0,712285162.4027885,258544.74981891,4882255.026984787,45187876438.290634,5639440.4777500015,5639440.4777500015,1952.4492753623188,594425.0,16402262.5,16402262.5,388.08537505,2754.97825
165,2017-06-21 00:00:00,0.9830579785714286,711697198173.0,823610544.4732531,308347.88784242,4953012.346216449,43815826861.040634,5729387.77125,5729387.77125,2001.45,585194.0,16404012.5,16404012.5,462.70370719,2671.04325
166,2017-06-22 00:00:00,0.9925778489208632,711697198173.0,692310514.8913088,253845.76609373,4917633.686600618,44743205311.071884,5791396.09454375,5791396.09454375,1940.1798561151081,534177.0,16405750.0,16405750.0,447.10509654,2727.2880125
167,2017-06-23 00:00:00,0.94888029375,711697198173.0,555414772.8416505,204918.92534913,5660585.538533085,44471767180.928566,6125531.765714286,6125531.765714286,1624.6125,506612.0,16407750.0,16407750.0,338.95972894,2710.4122857142856
168,2017-06-24 00:00:00,0.9498387534246576,711697198173.0,415023200.2911672,160292.30208351,5165284.303911441,42487095408.79781,5333679.66825,5333679.66825,1555.664383561644,469727.0,16409575.0,16409575.0,307.20884336,2589.1648875
169,2017-06-25 00:00:00,0.9277245327868852,711697198173.0,509648501.0937488,202855.97048157,4316196.473131477,41230694351.48571,4323782.377714285,4323782.377714285,1481.3032786885244,378448.0,16411100.0,16411100.0,258.68838592,2512.366285714285
170,2017-06-26 00:00:00,0.9872243450704226,711697198173.0,694801740.2655957,285169.58640669996,5023769.6654481115,39989166644.50357,5067818.1988571435,5067818.1988571435,1844.408450704225,515883.0,16412875.0,16412875.0,375.05657594,2436.4510571428573
171,2017-06-27 00:00:00,0.9899487938931296,711697198173.0,727176652.1080906,288802.47535433,4634604.409673964,41330152143.23179,4893544.702614286,4893544.702614286,1982.7251908396947,556158.0,16414512.5,16414512.5,367.89377898,2517.9031142857143
172,2017-06-28 00:00:00,0.9725872356687896,711697198173.0,723115848.4326982,279697.55591561,5554449.55968559,42442320273.548935,5859693.929421429,5859693.929421429,1782.2356687898086,549136.0,16416475.0,16416475.0,385.86002411,2585.349185714286
173,2017-06-29 00:00:00,0.9668369583333334,711697198173.0,609903745.5787157,239702.98533171,4245439.153899814,41774133240.188126,4529057.7655,4529057.7655,1925.45,467647.0,16417975.0,16417975.0,341.40053758,2544.414475
174,2017-06-30 00:00:00,0.9563143831168832,711697198173.0,751359279.4975027,303255.86546903,5448313.5808380935,40682623613.3625,5463199.2318750005,5463199.2318750005,1736.1038961038962,533427.0,16419900.0,16419900.0,357.17190559,2477.641375
175,2017-07-01 00:00:00,0.8827326097560976,711697198173.0,505340302.2747644,207610.57403305,5802100.176996413,39972304954.08187,5415823.244062499,5415823.244062499,1352.780487804878,440616.0,16421950.0,16421950.0,255.27403629,2434.0778625
176,2017-07-02 00:00:00,0.7795832978723404,708707940675.8989,471702116.7852093,188590.97610916,6622798.79067395,41080316972.48857,6165436.660142858,6165436.660142858,1045.4202127659576,409305.0,16424300.0,16424300.0,197.85958294,2501.191342857143
177,2017-07-03 00:00:00,0.8157695352941177,708659466230.0,595876275.2876742,232652.80308420002,5988701.034120061,42071777410.52143,5975338.924857142,5975338.924857142,1489.6705882352942,497458.0,16426425.0,16426425.0,283.21012118,2561.2254285714293
178,2017-07-04 00:00:00,0.89702977124183,708659466230.0,568885136.2934088,218824.71327885,5389830.9307080535,42709239179.270164,5536124.68895625,5536124.68895625,1669.8235294117646,548401.0,16428337.5,16428337.5,293.93425872,2599.7298375
179,2017-07-05 00:00:00,0.9095399194630872,708659466230.0,730594292.9350008,278939.28636151,5248920.318140525,43033774511.861015,5284210.787311146,5284210.787311146,1590.6577181208054,476016.0,16430200.0,16430200.0,225.82080685,2619.1875030042856
180,2017-07-06 00:00:00,0.9563046619718312,708659466230.0,538505332.2174941,206326.43151146,5002326.746147344,42886924818.80624,5092047.08025,5092047.08025,1585.2535211267605,459294.0,16431975.0,16431975.0,241.52060511,2609.96775
181,2017-07-07 00:00:00,0.9370602094594594,708659466230.0,715785277.0249152,287325.35650684,5213692.664998642,40939964795.358925,5027244.05042857,5027244.05042857,1646.0405405405404,559413.0,16433825.0,16433825.0,240.65571245,2491.2012142857143
182,2017-07-08 00:00:00,0.858895296969697,708659466230.0,558655116.2596487,218043.17962244,5812562.768410647,42110891329.15047,5589288.0402437495,5589288.0402437495,1338.3939393939395,451048.0,16435887.5,16435887.5,192.41183082,2562.1306625
183,2017-07-09 00:00:00,0.7496167971014494,708659466230.0,649899495.6941388,256245.37423699998,4861416.133579817,41689712862.03671,4618491.1051875,4618491.1051875,1363.2173913043478,390402.0,16437612.5,16437612.5,157.22803089,2536.2389375
184,2017-07-10 00:00:00,0.7466579086294417,708659466230.0,686994894.8798525,290340.44612291,6939847.668950894,38900014611.33214,6117732.904357143,6117732.904357143,1277.7766497461928,567052.0,16440075.0,16440075.0,205.57250621,2366.1701428571428
185,2017-07-11 00:00:00,0.8901076242774566,708659466230.0,651438758.555755,274884.66552628,6094383.993545709,38965835960.22696,5418689.756978571,5418689.756978571,1536.179190751445,563334.0,16442237.5,16442237.5,207.57617324,2369.8621285714285
186,2017-07-12 00:00:00,0.8815641581920904,708659466230.0,568381379.6042322,238240.26823744,6235294.606113241,39232323095.428566,5595773.274285715,5595773.274285715,1452.7570621468924,513002.0,16444450.0,16444450.0,222.35199706,2385.748571428572
187,2017-07-13 00:00:00,0.8553354713375796,708659466230.0,443677408.29146016,188415.37831089,5530741.543275587,38727739418.65938,4943867.783291667,4943867.783291667,1566.2101910828023,489848.0,16446412.5,16446412.5,210.79018124,2354.7834166666667
188,2017-07-14 00:00:00,0.9002089784172662,761764941640.259,486550966.17120284,222073.27749605,5559049.844066968,36037038604.84167,4133223.0875833333,4133223.0875833333,1639.589928057554,473082.0,16448150.0,16448150.0,215.37764419,2190.947833333333
189,2017-07-15 00:00:00,0.97498737007874,804525194568.0,448326857.8923175,217740.56141369,5079131.871917302,33869937133.654995,3915180.1334,3915180.1334,1746.8582677165357,446599.0,16449737.5,16449737.5,378.35756847,2058.9956
190,2017-07-16 00:00:00,0.8402697177914108,804525194568.0,461314550.0945608,238872.79112139996,6518885.788366299,31771903140.3825,4114452.06615,4114452.06615,1246.4110429447853,406436.0,16451775.0,16451775.0,166.92852306,1931.2143
191,2017-07-17 00:00:00,0.94528775,804525194568.0,570175601.509061,261954.17112031,5918988.323179216,35813346629.51719,4307537.8817625,4307537.8817625,1556.1824324324325,475431.0,16453625.0,16453625.0,198.03657541,2176.6234875
192,2017-07-18 00:00:00,0.9594278727272728,804525194568.0,619790724.7574261,267137.09795138,6598872.117057911,38179206707.79688,5135590.6003749985,5135590.6003749985,1579.2424242424242,561055.0,16455687.5,16455687.5,224.51846967,2320.12225
193,2017-07-19 00:00:00,0.9393000738255034,804525194568.0,584802118.292619,258217.49167811,5958981.4875250235,37272494746.035,4503486.59445,4503486.59445,1703.1409395973153,519400.0,16457550.0,16457550.0,201.60223858,2264.7657
194,2017-07-20 00:00:00,0.9294561296296296,804525194568.0,755326162.6527942,260620.10265072,6478892.624020495,47702949608.25625,6303559.8062499985,6303559.8062499985,1420.9814814814815,477427.0,16459575.0,16459575.0,229.27219537,2898.1884166666664
195,2017-07-21 00:00:00,0.9765167662337662,804525194568.0,678739138.7077827,253053.57998798,6158947.30925405,44152958959.79376,5613834.8937125,5613834.8937125,1743.1363636363635,542764.0,16461500.0,16461500.0,249.73969757,2682.1953625
196,2017-07-22 00:00:00,0.92575418125,804525194568.0,498204137.65635633,177447.78049873,6398906.295328883,46223084883.071434,5890365.480285713,5890365.480285713,1395.9875,433135.0,16463500.0,16463500.0,171.03691992,2807.609857142857
197,2017-07-23 00:00:00,0.683351726744186,804525194568.0,423959853.1321456,155550.21819622,6878824.267478547,44877947692.232506,5998934.926383334,5998934.926383334,1052.5058139534883,353197.0,16465650.0,16465650.0,125.37693822,2725.549716666667
198,2017-07-24 00:00:00,0.8944241123595505,804525194568.0,552414399.1383064,200745.03152739,7118783.253553381,45316644720.88572,6381472.965257144,6381472.965257144,1348.7191011235955,469352.0,16467875.0,16467875.0,166.96352984,2751.821028571429
199,2017-07-25 00:00:00,0.9342543243243244,804525194568.0,758199393.1263995,296056.23190559,5918988.323179216,42178931413.072914,4978579.95,4978579.95,1648.891891891892,511831.0,16469725.0,16469725.0,168.49293292,2560.9979166666667
